old_url,final_status,final_url,matched_new_route,confidence,recommendation
"https://www.stairwaymortgage.com/2025/11/03/first-credit-card/",200,"https://www.stairwaymortgage.com/2025/11/03/first-credit-card/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/first-time-home-buyer-down-payment-assistance/",200,"https://www.stairwaymortgage.com/2025/11/03/first-time-home-buyer-down-payment-assistance/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/home-inspection-checklist-for-buyers/",200,"https://www.stairwaymortgage.com/2025/11/03/home-inspection-checklist-for-buyers/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/home-purchase-budget/",200,"https://www.stairwaymortgage.com/2025/11/03/home-purchase-budget/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/homeowner-maintenance-checklist/",200,"https://www.stairwaymortgage.com/2025/11/03/homeowner-maintenance-checklist/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/how-to-make-an-offer-on-a-house/",200,"https://www.stairwaymortgage.com/2025/11/03/how-to-make-an-offer-on-a-house/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/ideal-home/",200,"https://www.stairwaymortgage.com/2025/11/03/ideal-home/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/mortgage-broker-fees/",200,"https://www.stairwaymortgage.com/2025/11/03/mortgage-broker-fees/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/new-construction-vs-existing-home/",200,"https://www.stairwaymortgage.com/2025/11/03/new-construction-vs-existing-home/","",0,OK
"https://www.stairwaymortgage.com/2025/11/03/things-you-need-for-a-new-home/",200,"https://www.stairwaymortgage.com/2025/11/03/things-you-need-for-a-new-home/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/50-30-20-budget-rule/",200,"https://www.stairwaymortgage.com/2025/11/04/50-30-20-budget-rule/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/fha-loan-qualifications/",200,"https://www.stairwaymortgage.com/2025/11/04/fha-loan-qualifications/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/first-time-home-buyer-assistance/",200,"https://www.stairwaymortgage.com/2025/11/04/first-time-home-buyer-assistance/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/first-time-homebuyer-checklist/",200,"https://www.stairwaymortgage.com/2025/11/04/first-time-homebuyer-checklist/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/gift-money/",200,"https://www.stairwaymortgage.com/2025/11/04/gift-money/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/how-to-save-for-a-house/",200,"https://www.stairwaymortgage.com/2025/11/04/how-to-save-for-a-house/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/improve-credit-score-for-mortgage/",200,"https://www.stairwaymortgage.com/2025/11/04/improve-credit-score-for-mortgage/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/rent-vs-buy-calculator/",200,"https://www.stairwaymortgage.com/2025/11/04/rent-vs-buy-calculator/","",0,OK
"https://www.stairwaymortgage.com/2025/11/04/side-hustles-to-make-money/",200,"https://www.stairwaymortgage.com/2025/11/04/side-hustles-to-make-money/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/1031-exchange-delaware-statutory-trust/",200,"https://www.stairwaymortgage.com/2025/11/05/1031-exchange-delaware-statutory-trust/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/55-plus-community/",200,"https://www.stairwaymortgage.com/2025/11/05/55-plus-community/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/advantages-of-a-living-trust/",200,"https://www.stairwaymortgage.com/2025/11/05/advantages-of-a-living-trust/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/aging-in-place-modifications/",200,"https://www.stairwaymortgage.com/2025/11/05/aging-in-place-modifications/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/best-way-to-earn-a-passive-income/",200,"https://www.stairwaymortgage.com/2025/11/05/best-way-to-earn-a-passive-income/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/bridge-loan-mortgage/",200,"https://www.stairwaymortgage.com/2025/11/05/bridge-loan-mortgage/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/business-plan-for-investing-in-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/business-plan-for-investing-in-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/calculating-cap-rate-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/calculating-cap-rate-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/capital-partners/",200,"https://www.stairwaymortgage.com/2025/11/05/capital-partners/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/cash-out-refinance-investment-property/",200,"https://www.stairwaymortgage.com/2025/11/05/cash-out-refinance-investment-property/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/cash-out-refinance-vs-heloc/",200,"https://www.stairwaymortgage.com/2025/11/05/cash-out-refinance-vs-heloc/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/charitable-remainder-annuity-trust/",200,"https://www.stairwaymortgage.com/2025/11/05/charitable-remainder-annuity-trust/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/conservation-easement-tax-deduction/",200,"https://www.stairwaymortgage.com/2025/11/05/conservation-easement-tax-deduction/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/cost-segregation-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/cost-segregation-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/debt-consolidation-refinance/",200,"https://www.stairwaymortgage.com/2025/11/05/debt-consolidation-refinance/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/divorce-mortgage/",200,"https://www.stairwaymortgage.com/2025/11/05/divorce-mortgage/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/downsizing-home-for-seniors/",200,"https://www.stairwaymortgage.com/2025/11/05/downsizing-home-for-seniors/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/dscr-loan-meaning/",200,"https://www.stairwaymortgage.com/2025/11/05/dscr-loan-meaning/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/escrow-account/",200,"https://www.stairwaymortgage.com/2025/11/05/escrow-account/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/first-time-home-buyer-mistakes/",200,"https://www.stairwaymortgage.com/2025/11/05/first-time-home-buyer-mistakes/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/homeowners-insurance-review/",200,"https://www.stairwaymortgage.com/2025/11/05/homeowners-insurance-review/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/house-renovation-cost/",200,"https://www.stairwaymortgage.com/2025/11/05/house-renovation-cost/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/how-reverse-mortgage-works/",200,"https://www.stairwaymortgage.com/2025/11/05/how-reverse-mortgage-works/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/how-to-find-investment-property/",200,"https://www.stairwaymortgage.com/2025/11/05/how-to-find-investment-property/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/how-to-find-investors-for-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/how-to-find-investors-for-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/how-to-remove-pmi/",200,"https://www.stairwaymortgage.com/2025/11/05/how-to-remove-pmi/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/intentionally-defective-grantor-trust/",200,"https://www.stairwaymortgage.com/2025/11/05/intentionally-defective-grantor-trust/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/invest-in-commercial-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/invest-in-commercial-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/investment-property-analysis/",200,"https://www.stairwaymortgage.com/2025/11/05/investment-property-analysis/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/irrevocable-asset-protection-trust/",200,"https://www.stairwaymortgage.com/2025/11/05/irrevocable-asset-protection-trust/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/is-reverse-mortgage-income-taxable/",200,"https://www.stairwaymortgage.com/2025/11/05/is-reverse-mortgage-income-taxable/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/lawyers-for-estates-and-wills/",200,"https://www.stairwaymortgage.com/2025/11/05/lawyers-for-estates-and-wills/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/legacy-planning/",200,"https://www.stairwaymortgage.com/2025/11/05/legacy-planning/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/llc-s-corp-vs-llc-c-corp/",200,"https://www.stairwaymortgage.com/2025/11/05/llc-s-corp-vs-llc-c-corp/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/long-term-care-financing/",200,"https://www.stairwaymortgage.com/2025/11/05/long-term-care-financing/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/meaning-of-residuary-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/meaning-of-residuary-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/mortgage-recast/",200,"https://www.stairwaymortgage.com/2025/11/05/mortgage-recast/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/moving-out-of-state/",200,"https://www.stairwaymortgage.com/2025/11/05/moving-out-of-state/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/multifamily-real-estate-investing/",200,"https://www.stairwaymortgage.com/2025/11/05/multifamily-real-estate-investing/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/negotiating-real-estate-commission/",200,"https://www.stairwaymortgage.com/2025/11/05/negotiating-real-estate-commission/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/opportunity-zone-funds/",200,"https://www.stairwaymortgage.com/2025/11/05/opportunity-zone-funds/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/partnering-in-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/partnering-in-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/passive-activity-loss-limitations/",200,"https://www.stairwaymortgage.com/2025/11/05/passive-activity-loss-limitations/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/pay-off-mortgage-early/",200,"https://www.stairwaymortgage.com/2025/11/05/pay-off-mortgage-early/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/portfolio-and-diversification/",200,"https://www.stairwaymortgage.com/2025/11/05/portfolio-and-diversification/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/private-placement-life-insurance/",200,"https://www.stairwaymortgage.com/2025/11/05/private-placement-life-insurance/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/property-management-checklist/",200,"https://www.stairwaymortgage.com/2025/11/05/property-management-checklist/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/property-management-cost/",200,"https://www.stairwaymortgage.com/2025/11/05/property-management-cost/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/real-estate-syndication-attorney/",200,"https://www.stairwaymortgage.com/2025/11/05/real-estate-syndication-attorney/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/reits-that-pay-a-monthly-dividend/",200,"https://www.stairwaymortgage.com/2025/11/05/reits-that-pay-a-monthly-dividend/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/rent-out-my-house/",200,"https://www.stairwaymortgage.com/2025/11/05/rent-out-my-house/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/retirement-income-planning/",200,"https://www.stairwaymortgage.com/2025/11/05/retirement-income-planning/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-death/",200,"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-death/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-income/",200,"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-income/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-pitfalls/",200,"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-pitfalls/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-pros-cons/",200,"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-pros-cons/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-qualification-requirements/",200,"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-qualification-requirements/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-vs-heloc/",200,"https://www.stairwaymortgage.com/2025/11/05/reverse-mortgage-vs-heloc/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/scaling-with-brrrr-strategy/",200,"https://www.stairwaymortgage.com/2025/11/05/scaling-with-brrrr-strategy/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/self-directed-ira-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/self-directed-ira-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/senior-property-tax-exemption/",200,"https://www.stairwaymortgage.com/2025/11/05/senior-property-tax-exemption/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/states-without-estate-taxes/",200,"https://www.stairwaymortgage.com/2025/11/05/states-without-estate-taxes/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/syndication-of-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/05/syndication-of-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/the-great-wealth-transfer/",200,"https://www.stairwaymortgage.com/2025/11/05/the-great-wealth-transfer/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/true-cost-of-homeownership/",200,"https://www.stairwaymortgage.com/2025/11/05/true-cost-of-homeownership/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/types-of-loans-for-flipping-houses/",200,"https://www.stairwaymortgage.com/2025/11/05/types-of-loans-for-flipping-houses/","",0,OK
"https://www.stairwaymortgage.com/2025/11/05/what-is-my-home-worth/",200,"https://www.stairwaymortgage.com/2025/11/05/what-is-my-home-worth/","",0,OK
"https://www.stairwaymortgage.com/2025/11/06/adu-financing-options/",200,"https://www.stairwaymortgage.com/2025/11/06/adu-financing-options/","",0,OK
"https://www.stairwaymortgage.com/2025/11/06/fha-vs-conventional/",200,"https://www.stairwaymortgage.com/2025/11/06/fha-vs-conventional/","",0,OK
"https://www.stairwaymortgage.com/2025/11/06/home-improvements-best-roi/",200,"https://www.stairwaymortgage.com/2025/11/06/home-improvements-best-roi/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/building-a-real-estate-team/",200,"https://www.stairwaymortgage.com/2025/11/07/building-a-real-estate-team/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/buying-first-rental-property-with-llc/",200,"https://www.stairwaymortgage.com/2025/11/07/buying-first-rental-property-with-llc/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/cash-flow-real-estate-vs-appreciation-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/07/cash-flow-real-estate-vs-appreciation-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/construction-to-permanent-loan/",200,"https://www.stairwaymortgage.com/2025/11/07/construction-to-permanent-loan/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/first-time-home-buyer-tips/",200,"https://www.stairwaymortgage.com/2025/11/07/first-time-home-buyer-tips/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/hecm-for-purchase/",200,"https://www.stairwaymortgage.com/2025/11/07/hecm-for-purchase/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/how-to-qualify-for-mortgage/",200,"https://www.stairwaymortgage.com/2025/11/07/how-to-qualify-for-mortgage/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/property-management-for-landlords/",200,"https://www.stairwaymortgage.com/2025/11/07/property-management-for-landlords/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/real-estate-investing-for-beginners/",200,"https://www.stairwaymortgage.com/2025/11/07/real-estate-investing-for-beginners/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/real-estate-investment-strategies/",200,"https://www.stairwaymortgage.com/2025/11/07/real-estate-investment-strategies/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/real-estate-team/",200,"https://www.stairwaymortgage.com/2025/11/07/real-estate-team/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/real-estate-terminology/",200,"https://www.stairwaymortgage.com/2025/11/07/real-estate-terminology/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/reverse-mortgage-pros-and-cons/",200,"https://www.stairwaymortgage.com/2025/11/07/reverse-mortgage-pros-and-cons/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/self-employed-mortgage/",200,"https://www.stairwaymortgage.com/2025/11/07/self-employed-mortgage/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/selling-a-house/",200,"https://www.stairwaymortgage.com/2025/11/07/selling-a-house/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/selling-home/",200,"https://www.stairwaymortgage.com/2025/11/07/selling-home/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/tax-benefits-of-rental-property/",200,"https://www.stairwaymortgage.com/2025/11/07/tax-benefits-of-rental-property/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/tax-break-for-buying-a-house/",200,"https://www.stairwaymortgage.com/2025/11/07/tax-break-for-buying-a-house/","",0,OK
"https://www.stairwaymortgage.com/2025/11/07/when-to-refinance-mortgage/",200,"https://www.stairwaymortgage.com/2025/11/07/when-to-refinance-mortgage/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/1031-exchange-for-dummies/",200,"https://www.stairwaymortgage.com/2025/11/08/1031-exchange-for-dummies/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/commercial-real-estate-analysis/",200,"https://www.stairwaymortgage.com/2025/11/08/commercial-real-estate-analysis/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/creative-financing-real-estate/",200,"https://www.stairwaymortgage.com/2025/11/08/creative-financing-real-estate/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/crowd-funding-for-startup-company/",200,"https://www.stairwaymortgage.com/2025/11/08/crowd-funding-for-startup-company/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/invest-in-apartment-complexes/",200,"https://www.stairwaymortgage.com/2025/11/08/invest-in-apartment-complexes/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/multifamily-market-analysis/",200,"https://www.stairwaymortgage.com/2025/11/08/multifamily-market-analysis/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/passive-portfolio-management/",200,"https://www.stairwaymortgage.com/2025/11/08/passive-portfolio-management/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/portfolio-lending-real-estate-loans/",200,"https://www.stairwaymortgage.com/2025/11/08/portfolio-lending-real-estate-loans/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/real-estate-due-diligence-checklist/",200,"https://www.stairwaymortgage.com/2025/11/08/real-estate-due-diligence-checklist/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/real-estate-syndication/",200,"https://www.stairwaymortgage.com/2025/11/08/real-estate-syndication/","",0,OK
"https://www.stairwaymortgage.com/2025/11/08/real-estate-tax-strategies/",200,"https://www.stairwaymortgage.com/2025/11/08/real-estate-tax-strategies/","",0,OK
"https://www.stairwaymortgage.com/2025/11/10/charitable-donations-and-tax-deductions/",200,"https://www.stairwaymortgage.com/2025/11/10/charitable-donations-and-tax-deductions/","",0,OK
"https://www.stairwaymortgage.com/2025/11/10/family-limited-partnership/",200,"https://www.stairwaymortgage.com/2025/11/10/family-limited-partnership/","",0,OK
"https://www.stairwaymortgage.com/2025/11/10/landlord-insurance-for-rental-property/",200,"https://www.stairwaymortgage.com/2025/11/10/landlord-insurance-for-rental-property/","",0,OK
"https://www.stairwaymortgage.com/2025/11/10/landlord-responsibilities/",200,"https://www.stairwaymortgage.com/2025/11/10/landlord-responsibilities/","",0,OK
"https://www.stairwaymortgage.com/2025/11/10/life-insurance-into-a-trust/",200,"https://www.stairwaymortgage.com/2025/11/10/life-insurance-into-a-trust/","",0,OK
"https://www.stairwaymortgage.com/2025/11/10/qualified-personal-residence-trust/",200,"https://www.stairwaymortgage.com/2025/11/10/qualified-personal-residence-trust/","",0,OK
"https://www.stairwaymortgage.com/2025/11/10/types-of-investment-properties/",200,"https://www.stairwaymortgage.com/2025/11/10/types-of-investment-properties/","",0,OK
"https://www.stairwaymortgage.com/2025/11/11/home-renovation/",200,"https://www.stairwaymortgage.com/2025/11/11/home-renovation/","",0,OK
"https://www.stairwaymortgage.com/2025/11/11/market-cycles/",200,"https://www.stairwaymortgage.com/2025/11/11/market-cycles/","",0,OK
"https://www.stairwaymortgage.com/2025/11/11/types-of-home-mortgage-loans/",200,"https://www.stairwaymortgage.com/2025/11/11/types-of-home-mortgage-loans/","",0,OK
"https://www.stairwaymortgage.com/2025/11/12/closing-on-a-house/",200,"https://www.stairwaymortgage.com/2025/11/12/closing-on-a-house/","",0,OK
"https://www.stairwaymortgage.com/2025/11/12/mortgage-protection-insurance/",200,"https://www.stairwaymortgage.com/2025/11/12/mortgage-protection-insurance/","",0,OK
"https://www.stairwaymortgage.com/2025/11/12/special-financing/",200,"https://www.stairwaymortgage.com/2025/11/12/special-financing/","",0,OK
"https://www.stairwaymortgage.com/2025/11/16/nexa-mortgage-nexa-lending/",200,"https://www.stairwaymortgage.com/2025/11/16/nexa-mortgage-nexa-lending/","",0,OK
"https://www.stairwaymortgage.com/50-30-20-budget-rule/",404,"https://www.stairwaymortgage.com/50-30-20-budget-rule/","/blog/50-30-20-budget-rule/",0.8,301
"https://www.stairwaymortgage.com/55-plus-community/",404,"https://www.stairwaymortgage.com/55-plus-community/","/blog/55-plus-community/",0.8,301
"https://www.stairwaymortgage.com/about-us/",404,"https://www.stairwaymortgage.com/about-us/","",0,REBUILD
"https://www.stairwaymortgage.com/accountants-underwriters/",200,"https://www.stairwaymortgage.com/accountants-underwriters/","",0,OK
"https://www.stairwaymortgage.com/active-investor-email-verification/",200,"https://www.stairwaymortgage.com/","",0,OK
"https://www.stairwaymortgage.com/active-investor-quiz/",200,"https://www.stairwaymortgage.com/discovery-quiz/","",0,OK
"https://www.stairwaymortgage.com/active-investors-journey/",200,"https://www.stairwaymortgage.com/active-investors-journey/","",0,OK
"https://www.stairwaymortgage.com/adam/",404,"https://www.stairwaymortgage.com/adam/","",0,REBUILD
"https://www.stairwaymortgage.com/adu-financing-options/",404,"https://www.stairwaymortgage.com/adu-financing-options/","/blog/adu-financing-options/",0.8,301
"https://www.stairwaymortgage.com/advantages-of-a-living-trust/",404,"https://www.stairwaymortgage.com/advantages-of-a-living-trust/","/blog/advantages-of-a-living-trust/",0.8,301
"https://www.stairwaymortgage.com/aging-in-place-modifications/",404,"https://www.stairwaymortgage.com/aging-in-place-modifications/","/blog/aging-in-place-modifications/",0.8,301
"https://www.stairwaymortgage.com/all-case-studies/",200,"https://www.stairwaymortgage.com/case-studies/","",0,OK
"https://www.stairwaymortgage.com/all-loan-calculators/",200,"https://www.stairwaymortgage.com/loan-calculators/","",0,OK
"https://www.stairwaymortgage.com/all-loan-programs/",200,"https://www.stairwaymortgage.com/loan-programs/","",0,OK
"https://www.stairwaymortgage.com/american-hero-email-verification/",200,"https://www.stairwaymortgage.com/","",0,OK
"https://www.stairwaymortgage.com/american-hero-quiz/",200,"https://www.stairwaymortgage.com/discovery-quiz/","",0,OK
"https://www.stairwaymortgage.com/apply-for-mortgage/",403,"https://stairwaymortgage.my1003app.com/","",0,ALREADY-REDIRECTED
"https://www.stairwaymortgage.com/appraisal-when-buying-a-house/",404,"https://www.stairwaymortgage.com/appraisal-when-buying-a-house/","/blog/appraisal-when-buying-a-house/",0.8,301
"https://www.stairwaymortgage.com/architects-designers/",200,"https://www.stairwaymortgage.com/architects-designers/","",0,OK
"https://www.stairwaymortgage.com/art-of-follow-up-quiz/",200,"https://www.stairwaymortgage.com/discovery-quiz/","",0,OK
"https://www.stairwaymortgage.com/attorneys-title-teams/",200,"https://www.stairwaymortgage.com/attorneys-title-teams/","",0,OK
"https://www.stairwaymortgage.com/authorized-user-credit-card/",404,"https://www.stairwaymortgage.com/authorized-user-credit-card/","/blog/authorized-user-credit-card/",0.8,301
"https://www.stairwaymortgage.com/aviation-professionals/",200,"https://www.stairwaymortgage.com/aviation-professionals/","",0,OK
"https://www.stairwaymortgage.com/aviation-professionals/pilots/",200,"https://www.stairwaymortgage.com/aviation-professionals/pilot/","",0,OK
"https://www.stairwaymortgage.com/best-mortgage-company/",404,"https://www.stairwaymortgage.com/best-mortgage-company/","/blog/best-mortgage-company/",0.8,301
